split_order,split,role,start_date,end_date,feature,matrices,transformation,rows,psi,psi_level,ks_approx,ks_level,drift_level,reference_median,current_median,median_shift,reference_iqr,current_iqr,iqr_ratio,reference_zero_share,current_zero_share,zero_share_delta,outside_training_range_share,outside_training_robust_fence_share,current_min,current_max,current_mean,current_std,psi_bins,ks_grid_points
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,gas_used_log,A/B/C,robust_scaler_train,512462,0.12941353194411576,moderado,0.09689338294983257,baixo,moderado,0.0,-0.06642798111744608,-0.06642798111744608,1.0,0.7279033984562763,0.7279033984562763,3.0831804719446146e-05,3.9027283974226384e-06,-2.692907632202351e-05,1.5610913589690554e-05,0.010412479364323598,-0.44609446388445456,3.9468277222810726,0.06565275713475519,0.5595964822107302,9,71
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,gas_used_ratio,A/B/C,passthrough,512462,0.01125862573694381,baixo,0.031693352441617084,baixo,baixo,0.7280278820756305,0.7360696725371748,0.008041790461544296,0.4706208630699257,0.47124479100756644,1.0013257549475618,0.0,0.0,0.0,0.0,0.0,0.0011134683337423042,1.0,0.7038479660584538,0.27617602686781983,9,75
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,effective_gas_price_log,A/B/C,robust_scaler_train,512462,5.615047767073094,alto,0.8723540638758016,alto,alto,0.0,-3.8227407978101313,-3.8227407978101313,1.0,2.6635633967957357,2.6635633967957357,1.5571618545174823e-06,0.0,-1.5571618545174823e-06,0.6881661469533351,0.752896800152987,-5.77870960422238,4.036534411126264,-3.451766484056912,1.4112796155137166,10,101
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,max_fee_per_gas_log,A/B/C,conditional_robust_scaler_train,512462,3.086168604227602,alto,0.6592537809154033,alto,alto,0.0,-2.314024977726029,-2.314024977726029,0.7829188343284547,3.4692654357424737,4.431194248530528,0.1574075746581251,0.16635574930433866,0.008948174646213558,0.48215282303858625,0.6600489402141037,-5.1155027387552225,3.4438171651611595,-2.0752597715043337,1.8724624606576654,10,84
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,max_priority_fee_log,A/B/C,conditional_robust_scaler_train,512462,0.7508223695577667,alto,0.33680474162742946,alto,alto,0.0,-0.8075217295087496,-0.8075217295087496,0.8154796764153621,2.194563541803117,2.6911321094473517,0.23014571920634574,0.21720634895855692,-0.012939370247788823,0.0,0.3433425307632566,-6.917596103832903,2.2962690470455267,-1.7230442074685712,2.3035746679673266,8,57
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,fee_cap_utilization,A/B/C,passthrough,512462,0.2694020199354088,alto,0.13845466777970972,moderado,alto,0.7413346315067423,0.7882498498883439,0.04691521838160162,0.5218538753991288,0.9440083572926117,1.8089515126635922,0.15740695179338332,0.16635574930433866,0.008948797510955342,0.0,0.0,0.0,1.0,0.6012454276154838,0.40361453930116803,10,75
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,transaction_value_log,A/B/C,robust_scaler_train,512462,0.20089813201609547,moderado,0.17531831855063928,moderado,moderado,0.0,0.0,0.0,1.0,0.8914015566180108,0.8914015566180108,0.5198260961640875,0.596844253817844,0.07701815765375652,0.0,0.0,0.0,1.3683292043651707,0.3566360152074543,0.45187740844500107,6,50
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,nonce_log,A/B/C,robust_scaler_train,512462,0.06442245184381083,baixo,0.053141703975239235,baixo,baixo,0.0,-0.004992595298617146,-0.004992595298617146,1.0,1.1194323887823356,1.1194323887823356,0.0005509238641282852,0.0004293001237164902,-0.00012162374041179504,0.0,0.0,-0.6629378572783498,1.5081555590245306,0.14297797646019553,0.6465326266577092,10,87
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,receipt_status,A/B/C,passthrough,512462,0.0,baixo,0.006648125736293944,baixo,baixo,1.0,1.0,0.0,0.0,0.0,,0.01958567037374999,0.012937544637456045,-0.006648125736293944,0.0,0.012937544637456045,0.0,1.0,0.987062455362544,0.11300526313185794,2,2
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,tx_type_0,A/B/C,passthrough,512462,0.001110036608614538,baixo,0.012138367423492502,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.8484286679726064,0.8362903005491139,-0.012138367423492502,0.0,0.16370969945088612,0.0,1.0,0.16370969945088612,0.3700122983308867,3,2
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,tx_type_1,A/B/C,passthrough,512462,0.002532887625028505,baixo,0.00318956991253716,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.9941643802340103,0.9973539501465475,0.00318956991253716,0.0,0.002646049853452549,0.0,1.0,0.002646049853452549,0.05137171812758412,2,2
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,tx_type_3,A/B/C,passthrough,512462,0.00010346360046211171,baixo,0.0008794872190168723,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.9928984076462876,0.9920189204272707,-0.0008794872190168723,0.0,0.007981079572729295,0.0,1.0,0.007981079572729295,0.08897975832350236,2,2
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,transaction_index_pct,A/B/C,passthrough,512462,1.592019123090147e-05,baixo,0.0018181141120566027,baixo,baixo,0.5,0.5,0.0,0.5031847133757963,0.5021834061135371,0.9980100602509532,0.006128677627009907,0.004310563514953304,-0.0018181141120566027,0.0,0.0,0.0,1.0,0.49999999999999434,0.2899242684019784,10,101
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,block_tx_count_log,B/C,robust_scaler_train,512462,1.0731798161844595,alto,0.45592229153726127,alto,alto,0.0,1.002796718064531,1.002796718064531,1.0,1.2013997202509015,1.2013997202509015,0.006670881384752894,0.004312514879152015,-0.0023583665056008786,0.0,0.1470333410086992,-9.156110548226502,4.344677803992167,0.9905248248657434,1.0329728766487076,10,101
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,sender_tx_count_block_log,B/C,robust_scaler_train,512462,0.004355726916851276,baixo,0.01034818109203739,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.850543916635783,0.8545843399120325,0.0040404232762495385,0.0005522360682353033,0.1454156600879675,0.0,4.955827057601261,0.14412251617366667,0.476707893959693,3,8
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,receiver_tx_count_block_log,B/C,robust_scaler_train,512462,0.300154287891784,alto,0.20452869135841223,alto,alto,0.0,0.3236566839097652,0.3236566839097652,1.0,2.106589511330224,2.106589511330224,0.5684948784946605,0.47786762725821624,-0.09062725123644427,0.0,0.16291744558620933,0.0,4.6884569523137305,0.9785483933299947,1.1941715358970875,6,27
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,gas_price_rank_block,B/C,passthrough,512462,0.027934984339810273,baixo,0.02519725912681159,baixo,baixo,0.45121951219512196,0.46629213483146065,0.015072622636338684,0.507182320441989,0.5197806149973027,1.0248397746678843,0.024048184816426187,0.03412350574286484,0.01007532092643865,0.0,0.0,0.0,1.0,0.4658312695644013,0.2975992455309637,10,99
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,hour_sin,B/C,passthrough,512462,0.004501265473248166,baixo,0.026513134701227292,baixo,baixo,0.0,0.0,0.0,1.4142135623730954,1.4142135623730954,1.0,0.03954661675443869,0.03856285929493309,-0.000983757459505602,0.0,0.0,-1.0,1.0,-0.05547994760610567,0.7018051518509131,10,27
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,hour_cos,B/C,passthrough,512462,0.0037638683110372355,baixo,0.025848065668058418,baixo,baixo,-1.8369701987210297e-16,-1.8369701987210297e-16,0.0,1.4142135623730954,1.4142135623730954,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.05721185841576477,0.7078984718730528,10,26
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,weekday_sin,B/C,passthrough,512462,0.0322654205503636,baixo,0.08769771315853497,baixo,baixo,0.0,0.43388373911755823,0.43388373911755823,1.5636629649360598,1.2157152215855878,0.7774790660436853,0.13526224162791928,0.10437847098906845,-0.030883770638850824,0.0,0.0,-0.9749279121818236,0.9749279121818236,0.1156453300028936,0.7131947161592304,10,14
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,weekday_cos,B/C,passthrough,512462,0.03227420576943504,baixo,0.030883770638850838,baixo,baixo,-0.22252093395631434,-0.22252093395631434,0.0,1.5244586697611526,1.5244586697611526,1.0,0.0,0.0,0.0,0.0,0.0,-0.9009688679024191,1.0,-0.05385668579106803,0.6892610764415532,8,10
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,gas_limit_log,C,robust_scaler_train,512462,0.08562996023777707,baixo,0.08918686079205884,baixo,baixo,0.0,-0.0836527112773161,-0.0836527112773161,1.0000000000000004,0.945393048770043,0.9453930487700426,0.00017876218089860697,0.0,-0.00017876218089860697,2.536773458324715e-05,0.005011103262290668,-0.5883856225469472,2.7525895879479565,0.005244260199470838,0.5413446704234167,9,73
7,estresse_fusaka_2025,future_stress,2025-12-01,2025-12-31,transaction_fee_paid_log,C,robust_scaler_train,512462,3.868782675259186,alto,0.7819341021754156,alto,alto,0.0,-2.3754369089280205,-2.3754369089280205,1.0,1.8098022654364365,1.8098022654364365,0.0,0.0,0.0,0.554638197563917,0.6007411281226706,-4.288199444778658,4.687436212744308,-2.2383912849939356,1.0635281265041185,10,101
